Date,Open,High,Low,Close,Adj Close,Volume
2017-07-25,50.459999084472656,50.52000045776367,50.279998779296875,50.400001525878906,50.400001525878906,850
2017-07-26,48.119998931884766,49.13999938964844,46.31999969482422,48.0,48.0,3567
2017-07-27,46.20000076293945,47.400001525878906,46.20000076293945,46.79399871826172,46.79399871826172,3317
2017-07-28,46.68000030517578,46.79999923706055,45.599998474121094,45.599998474121094,45.599998474121094,483
2017-07-31,45.900001525878906,47.099998474121094,44.220001220703125,44.400001525878906,44.400001525878906,5950
2017-08-01,44.939998626708984,45.0,43.20000076293945,44.279998779296875,44.279998779296875,2800
2017-08-02,42.0,42.599998474121094,41.58000183105469,41.939998626708984,41.939998626708984,6217
2017-08-03,39.0,40.79999923706055,38.459999084472656,38.459999084472656,38.459999084472656,11350
2017-08-04,40.31999969482422,40.31999969482422,39.0,39.0,39.0,417
2017-08-07,34.5,35.279998779296875,32.099998474121094,33.84000015258789,33.84000015258789,11617
2017-08-08,31.31999969482422,31.31999969482422,30.0,30.540000915527344,30.540000915527344,10400
2017-08-09,26.34000015258789,26.700000762939453,25.260000228881836,25.72800064086914,25.72800064086914,14033
2017-08-10,26.81999969482422,28.097999572753906,26.81999969482422,27.360000610351562,27.360000610351562,9633
2017-08-11,28.799999237060547,28.799999237060547,27.299999237060547,27.600000381469727,27.600000381469727,750
2017-08-14,37.5,42.900001525878906,37.02000045776367,38.15999984741211,38.15999984741211,54483
2017-08-15,42.599998474121094,42.599998474121094,37.380001068115234,38.880001068115234,38.880001068115234,14733
2017-08-16,35.81999969482422,38.040000915527344,33.150001525878906,34.13999938964844,34.13999938964844,14583
2017-08-17,35.52000045776367,36.779998779296875,33.54600143432617,35.880001068115234,35.880001068115234,11200
2017-08-18,36.38399887084961,36.38399887084961,34.5,35.279998779296875,35.279998779296875,7033
2017-08-21,35.459999084472656,39.41999816894531,34.380001068115234,36.540000915527344,36.540000915527344,10017
2017-08-22,33.540000915527344,33.720001220703125,31.079999923706055,33.29999923706055,33.29999923706055,11783
2017-08-23,31.020000457763672,31.229999542236328,30.1200008392334,30.91200065612793,30.91200065612793,12867
2017-08-24,30.18000030517578,32.099998474121094,29.579999923706055,31.979999542236328,31.979999542236328,4400
2017-08-25,32.459999084472656,32.52000045776367,30.899999618530273,30.899999618530273,30.899999618530273,2267
2017-08-28,36.0,36.119998931884766,34.20000076293945,34.97999954223633,34.97999954223633,10000
2017-08-29,34.81800079345703,34.81800079345703,32.97600173950195,34.349998474121094,34.349998474121094,1250
2017-08-30,33.84000015258789,35.53200149536133,33.720001220703125,35.040000915527344,35.040000915527344,1317
2017-08-31,33.29999923706055,36.0,33.0,34.04999923706055,34.04999923706055,1850
2017-09-01,34.380001068115234,35.400001525878906,34.20000076293945,34.560001373291016,34.560001373291016,2467
2017-09-05,35.279998779296875,35.417999267578125,32.099998474121094,32.099998474121094,32.099998474121094,3850
2017-09-06,32.7599983215332,32.7599983215332,32.7599983215332,32.7599983215332,32.7599983215332,50
2017-09-07,33.540000915527344,35.040000915527344,33.47999954223633,35.040000915527344,35.040000915527344,667
2017-09-08,35.15999984741211,35.15999984741211,33.900001525878906,33.900001525878906,33.900001525878906,433
2017-09-11,36.0,36.0,34.439998626708984,34.86000061035156,34.86000061035156,1117
2017-09-12,34.31999969482422,34.31999969482422,33.40800094604492,33.40800094604492,33.40800094604492,333
2017-09-13,34.02000045776367,35.79600143432617,33.29999923706055,34.31999969482422,34.31999969482422,1983
2017-09-14,34.20000076293945,34.86000061035156,33.36000061035156,33.900001525878906,33.900001525878906,1500
2017-09-15,34.7400016784668,34.7400016784668,32.400001525878906,32.465999603271484,32.465999603271484,1900
2017-09-18,33.18000030517578,34.5,33.0,33.119998931884766,33.119998931884766,2617
2017-09-19,33.0,33.599998474121094,33.0,33.09000015258789,33.09000015258789,2050
2017-09-20,33.0,40.79999923706055,32.63999938964844,36.41999816894531,36.41999816894531,41483
2017-09-21,36.41999816894531,38.220001220703125,32.220001220703125,34.31999969482422,34.31999969482422,14100
2017-09-22,33.65999984741211,34.79999923706055,32.70000076293945,34.13999938964844,34.13999938964844,4200
2017-09-25,36.2400016784668,38.400001525878906,34.470001220703125,37.380001068115234,37.380001068115234,15167
2017-09-26,36.29999923706055,36.52199935913086,35.0099983215332,36.2400016784668,36.2400016784668,12333
2017-09-27,35.66999816894531,36.32400131225586,34.54800033569336,34.86000061035156,34.86000061035156,10967
2017-09-28,34.847999572753906,35.040000915527344,32.220001220703125,33.29999923706055,33.29999923706055,7017
2017-09-29,33.779998779296875,34.5,33.119998931884766,34.380001068115234,34.380001068115234,2083
2017-10-02,34.91999816894531,34.91999816894531,33.33599853515625,34.13999938964844,34.13999938964844,4050
2017-10-03,34.5,34.79999923706055,33.119998931884766,33.672000885009766,33.672000885009766,2467
2017-10-04,33.36000061035156,35.279998779296875,33.36000061035156,34.91999816894531,34.91999816894531,2417
2017-10-05,34.944000244140625,34.96200180053711,33.900001525878906,34.79999923706055,34.79999923706055,817
2017-10-06,35.70000076293945,35.70000076293945,33.47999954223633,33.900001525878906,33.900001525878906,1783
2017-10-09,34.02000045776367,34.26599884033203,33.65999984741211,33.65999984741211,33.65999984741211,883
2017-10-10,34.152000427246094,35.400001525878906,34.0620002746582,34.7400016784668,34.7400016784668,3500
2017-10-11,34.992000579833984,45.0,34.79999923706055,40.20000076293945,40.20000076293945,81683
2017-10-12,40.79999923706055,44.34000015258789,38.172000885009766,40.08000183105469,40.08000183105469,37350
2017-10-13,42.0,49.20000076293945,39.060001373291016,42.779998779296875,42.779998779296875,86800
2017-10-16,40.86000061035156,42.540000915527344,39.29999923706055,39.900001525878906,39.900001525878906,62367
2017-10-17,38.81999969482422,39.599998474121094,35.15999984741211,36.36000061035156,36.36000061035156,61367
2017-10-18,35.939998626708984,37.2599983215332,35.400001525878906,35.53200149536133,35.53200149536133,9483
2017-10-19,35.220001220703125,35.34000015258789,29.040000915527344,32.400001525878906,32.400001525878906,40150
2017-10-20,33.0,33.900001525878906,32.279998779296875,33.900001525878906,33.900001525878906,4433
2017-10-23,34.12200164794922,34.7400016784668,32.040000915527344,32.939998626708984,32.939998626708984,7133
2017-10-24,34.79999923706055,35.27399826049805,34.20000076293945,34.619998931884766,34.619998931884766,4817
2017-10-25,34.79999923706055,34.79999923706055,32.77199935913086,33.36000061035156,33.36000061035156,3400
2017-10-26,34.13999938964844,34.20000076293945,32.70000076293945,32.880001068115234,32.880001068115234,4783
2017-10-27,33.77399826049805,33.900001525878906,32.939998626708984,33.900001525878906,33.900001525878906,1900
2017-10-30,33.65999984741211,33.88800048828125,32.400001525878906,32.939998626708984,32.939998626708984,3650
2017-10-31,34.439998626708984,35.81999969482422,33.959999084472656,33.959999084472656,33.959999084472656,11950
2017-11-01,34.20000076293945,34.20000076293945,33.29999923706055,33.5880012512207,33.5880012512207,1983
2017-11-02,33.900001525878906,34.58399963378906,33.29999923706055,33.29999923706055,33.29999923706055,967
2017-11-03,33.540000915527344,34.36800003051758,33.0,33.060001373291016,33.060001373291016,1400
2017-11-06,33.119998931884766,33.75600051879883,32.400001525878906,32.459999084472656,32.459999084472656,6483
2017-11-07,32.70000076293945,34.5,32.400001525878906,32.400001525878906,32.400001525878906,1483
2017-11-08,33.599998474121094,35.220001220703125,33.41999816894531,33.540000915527344,33.540000915527344,5850
2017-11-09,33.0,33.540000915527344,32.70000076293945,33.0,33.0,2400
2017-11-10,33.540000915527344,34.20000076293945,31.799999237060547,31.799999237060547,31.799999237060547,4250
2017-11-13,32.15999984741211,32.15999984741211,31.5,31.5,31.5,1050
2017-11-14,31.200000762939453,31.284000396728516,30.479999542236328,30.479999542236328,30.479999542236328,1483
2017-11-15,30.600000381469727,30.600000381469727,28.865999221801758,29.520000457763672,29.520000457763672,4650
2017-11-16,30.600000381469727,30.606000900268555,30.11400032043457,30.479999542236328,30.479999542236328,6000
2017-11-17,30.899999618530273,31.52400016784668,30.360000610351562,30.959999084472656,30.959999084472656,6617
2017-11-20,30.65999984741211,31.020000457763672,30.299999237060547,30.360000610351562,30.360000610351562,1883
2017-11-21,29.459999084472656,30.18000030517578,29.459999084472656,29.639999389648438,29.639999389648438,4633
2017-11-22,29.399999618530273,31.200000762939453,29.100000381469727,30.719999313354492,30.719999313354492,12417
2017-11-24,32.25,32.67599868774414,30.761999130249023,31.200000762939453,31.200000762939453,2717
2017-11-27,31.3799991607666,31.3799991607666,30.360000610351562,30.360000610351562,30.360000610351562,3983
2017-11-28,31.200000762939453,31.200000762939453,28.799999237060547,30.0,30.0,6717
2017-11-29,29.520000457763672,29.694000244140625,27.690000534057617,28.739999771118164,28.739999771118164,8667
2017-11-30,28.3799991607666,28.5,28.260000228881836,28.440000534057617,28.440000534057617,183
2017-12-01,29.573999404907227,29.573999404907227,27.600000381469727,28.260000228881836,28.260000228881836,5433
2017-12-04,28.139999389648438,28.139999389648438,25.3799991607666,25.68000030517578,25.68000030517578,11767
2017-12-05,25.860000610351562,25.860000610351562,23.579999923706055,23.940000534057617,23.940000534057617,9750
2017-12-06,23.459999084472656,23.459999084472656,21.239999771118164,21.239999771118164,21.239999771118164,13533
2017-12-07,24.899999618530273,25.020000457763672,24.239999771118164,24.780000686645508,24.780000686645508,9783
2017-12-08,25.200000762939453,25.200000762939453,24.239999771118164,24.360000610351562,24.360000610351562,2300
2017-12-11,23.280000686645508,23.280000686645508,22.5,22.5,22.5,3617
2017-12-12,22.440000534057617,22.5,21.899999618530273,22.218000411987305,22.218000411987305,3550
2017-12-13,23.280000686645508,23.34000015258789,22.733999252319336,22.799999237060547,22.799999237060547,2467
2017-12-14,23.4060001373291,24.0,22.799999237060547,24.0,24.0,1633
2017-12-15,23.41200065612793,23.639999389648438,22.631999969482422,23.639999389648438,23.639999389648438,350
2017-12-18,23.579999923706055,23.940000534057617,21.600000381469727,22.559999465942383,22.559999465942383,5983
2017-12-19,22.799999237060547,22.799999237060547,21.540000915527344,21.600000381469727,21.600000381469727,1717
2017-12-20,21.959999084472656,23.766000747680664,21.959999084472656,22.920000076293945,22.920000076293945,8183
2017-12-21,24.899999618530273,25.200000762939453,23.81999969482422,24.0,24.0,16533
2017-12-22,24.18000030517578,24.65399932861328,24.059999465942383,24.18000030517578,24.18000030517578,2483
2017-12-26,25.260000228881836,26.700000762939453,25.139999389648438,25.979999542236328,25.979999542236328,8733
2017-12-27,25.559999465942383,26.15999984741211,23.8799991607666,24.959999084472656,24.959999084472656,4217
2017-12-28,24.959999084472656,24.959999084472656,24.503999710083008,24.503999710083008,24.503999710083008,1050
2017-12-29,23.766000747680664,24.299999237060547,23.766000747680664,24.18000030517578,24.18000030517578,1633
2018-01-02,25.739999771118164,28.31999969482422,25.739999771118164,27.239999771118164,27.239999771118164,6317
2018-01-03,27.0,28.374000549316406,27.0,28.139999389648438,28.139999389648438,2850
2018-01-04,29.100000381469727,30.899999618530273,28.139999389648438,30.18000030517578,30.18000030517578,10683
2018-01-05,29.549999237060547,30.534000396728516,29.1299991607666,30.059999465942383,30.059999465942383,6050
2018-01-08,30.479999542236328,43.79999923706055,29.219999313354492,36.0,36.0,449117
2018-01-09,35.15999984741211,37.08000183105469,28.260000228881836,29.219999313354492,29.219999313354492,97633
2018-01-10,30.600000381469727,33.18000030517578,28.860000610351562,29.940000534057617,29.940000534057617,46850
2018-01-11,31.5,31.5,28.200000762939453,29.25,29.25,13250
2018-01-12,29.34000015258789,30.65999984741211,28.260000228881836,29.8799991607666,29.8799991607666,33017
2018-01-16,30.600000381469727,32.279998779296875,28.5,29.15999984741211,29.15999984741211,23383
2018-01-17,28.979999542236328,30.011999130249023,28.229999542236328,28.5,28.5,14683
2018-01-18,29.280000686645508,29.520000457763672,28.601999282836914,29.15999984741211,29.15999984741211,2517
2018-01-19,28.860000610351562,29.016000747680664,28.326000213623047,28.68000030517578,28.68000030517578,7517
2018-01-22,28.860000610351562,31.920000076293945,28.860000610351562,30.1200008392334,30.1200008392334,13233
2018-01-23,29.520000457763672,30.0,29.15999984741211,29.81999969482422,29.81999969482422,10250
2018-01-24,28.5,29.459999084472656,28.27199935913086,29.040000915527344,29.040000915527344,8850
2018-01-25,28.440000534057617,28.6200008392334,27.486000061035156,27.780000686645508,27.780000686645508,5967
2018-01-26,28.31999969482422,29.8799991607666,28.31999969482422,29.15999984741211,29.15999984741211,6017
2018-01-29,29.100000381469727,32.7599983215332,27.959999084472656,30.1200008392334,30.1200008392334,24717
2018-01-30,29.15999984741211,29.993999481201172,28.3799991607666,28.649999618530273,28.649999618530273,8733
2018-01-31,28.200000762939453,28.739999771118164,26.760000228881836,27.059999465942383,27.059999465942383,12950
2018-02-01,26.639999389648438,27.600000381469727,25.920000076293945,26.280000686645508,26.280000686645508,4367
2018-02-02,26.100000381469727,29.100000381469727,25.506000518798828,25.506000518798828,25.506000518798828,1800
2018-02-05,24.780000686645508,25.020000457763672,23.562000274658203,23.700000762939453,23.700000762939453,10533
2018-02-06,23.399999618530273,24.239999771118164,22.31999969482422,23.579999923706055,23.579999923706055,8450
2018-02-07,24.0,24.360000610351562,23.850000381469727,24.18000030517578,24.18000030517578,7100
2018-02-08,24.0,26.74799919128418,22.200000762939453,22.200000762939453,22.200000762939453,12617
2018-02-09,22.440000534057617,22.865999221801758,21.239999771118164,22.799999237060547,22.799999237060547,5883
2018-02-12,23.8799991607666,24.0,23.399999618530273,23.520000457763672,23.520000457763672,3683
2018-02-13,23.459999084472656,23.940000534057617,23.11199951171875,23.11199951171875,23.11199951171875,633
2018-02-14,22.889999389648438,23.940000534057617,22.889999389648438,23.81999969482422,23.81999969482422,450
2018-02-15,23.280000686645508,23.700000762939453,22.260000228881836,22.799999237060547,22.799999237060547,2850
2018-02-16,22.733999252319336,22.733999252319336,22.440000534057617,22.440000534057617,22.440000534057617,917
2018-02-20,22.799999237060547,23.670000076293945,22.799999237060547,23.100000381469727,23.100000381469727,1300
2018-02-21,23.399999618530273,23.399999618530273,22.290000915527344,22.860000610351562,22.860000610351562,2033
2018-02-22,23.25,23.34000015258789,22.260000228881836,22.260000228881836,22.260000228881836,667
2018-02-23,22.31999969482422,23.148000717163086,22.31999969482422,22.56599998474121,22.56599998474121,333
2018-02-26,23.43600082397461,26.81999969482422,23.43600082397461,24.600000381469727,24.600000381469727,10683
2018-02-27,24.582000732421875,24.582000732421875,24.0,24.0,24.0,233
2018-02-28,24.299999237060547,24.299999237060547,23.399999618530273,23.8439998626709,23.8439998626709,933
2018-03-01,22.884000778198242,23.760000228881836,22.799999237060547,23.027999877929688,23.027999877929688,267
2018-03-02,22.920000076293945,25.020000457763672,22.559999465942383,24.0,24.0,13900
2018-03-05,24.360000610351562,24.84000015258789,23.579999923706055,24.84000015258789,24.84000015258789,6233
2018-03-06,24.84000015258789,25.020000457763672,24.299999237060547,24.972000122070312,24.972000122070312,3800
2018-03-07,25.440000534057617,25.440000534057617,24.360000610351562,24.719999313354492,24.719999313354492,7833
2018-03-08,24.540000915527344,25.013999938964844,24.18000030517578,24.18000030517578,24.18000030517578,1900
2018-03-09,24.246000289916992,25.31999969482422,24.131999969482422,24.18000030517578,24.18000030517578,867
2018-03-12,24.299999237060547,26.700000762939453,24.18000030517578,24.600000381469727,24.600000381469727,5733
2018-03-13,25.440000534057617,26.520000457763672,25.200000762939453,26.15999984741211,26.15999984741211,3733
2018-03-14,25.284000396728516,26.100000381469727,24.420000076293945,24.420000076293945,24.420000076293945,2117
2018-03-15,26.459999084472656,26.459999084472656,24.420000076293945,24.65999984741211,24.65999984741211,883
2018-03-16,24.600000381469727,25.24799919128418,24.0,24.65999984741211,24.65999984741211,2317
2018-03-19,24.780000686645508,24.780000686645508,24.059999465942383,24.173999786376953,24.173999786376953,450
2018-03-20,24.0,24.420000076293945,22.56599998474121,23.399999618530273,23.399999618530273,3683
2018-03-21,23.34000015258789,24.239999771118164,23.100000381469727,23.940000534057617,23.940000534057617,1633
2018-03-22,23.040000915527344,26.280000686645508,22.81800079345703,24.360000610351562,24.360000610351562,9783
2018-03-23,23.81999969482422,23.81999969482422,22.200000762939453,22.200000762939453,22.200000762939453,3133
2018-03-26,22.3799991607666,23.579999923706055,21.006000518798828,22.920000076293945,22.920000076293945,6067
2018-03-27,22.139999389648438,24.0,22.079999923706055,22.739999771118164,22.739999771118164,7383
2018-03-28,22.139999389648438,22.43400001525879,21.059999465942383,21.1200008392334,21.1200008392334,2667
2018-03-29,21.780000686645508,22.260000228881836,21.1200008392334,21.420000076293945,21.420000076293945,8950
2018-04-02,21.299999237060547,21.600000381469727,19.860000610351562,19.860000610351562,19.860000610351562,4183
2018-04-03,19.559999465942383,19.68000030517578,18.360000610351562,18.360000610351562,18.360000610351562,4550
2018-04-04,15.359999656677246,17.219999313354492,14.640000343322754,16.799999237060547,16.799999237060547,9533
2018-04-05,17.760000228881836,18.360000610351562,17.219999313354492,18.360000610351562,18.360000610351562,2400
2018-04-06,17.399999618530273,17.8799991607666,17.219999313354492,17.520000457763672,17.520000457763672,2300
2018-04-09,18.84000015258789,20.483999252319336,18.540000915527344,19.200000762939453,19.200000762939453,2267
2018-04-10,19.440000534057617,19.5,18.84000015258789,18.84000015258789,18.84000015258789,383
2018-04-11,18.054000854492188,18.1200008392334,17.760000228881836,17.940000534057617,17.940000534057617,317
2018-04-12,18.059999465942383,18.059999465942383,17.219999313354492,18.0,18.0,2667
2018-04-13,17.898000717163086,18.059999465942383,17.88599967956543,18.059999465942383,18.059999465942383,533
2018-04-16,17.459999084472656,17.8799991607666,17.399999618530273,17.8799991607666,17.8799991607666,700
2018-04-17,17.940000534057617,18.360000610351562,17.399999618530273,18.239999771118164,18.239999771118164,1750
2018-04-18,18.360000610351562,18.360000610351562,18.0,18.239999771118164,18.239999771118164,700
2018-04-19,18.299999237060547,18.84000015258789,17.79599952697754,17.81999969482422,17.81999969482422,600
2018-04-20,19.559999465942383,19.559999465942383,18.0,18.1200008392334,18.1200008392334,1617
2018-04-23,19.920000076293945,21.84000015258789,19.559999465942383,21.65999984741211,21.65999984741211,15550
2018-04-24,20.100000381469727,22.559999465942383,19.3799991607666,21.0,21.0,10267
2018-04-25,19.68000030517578,21.0,18.9060001373291,20.34000015258789,20.34000015258789,8033
2018-04-26,20.15999984741211,21.600000381469727,19.860000610351562,20.399999618530273,20.399999618530273,4283
2018-04-27,21.540000915527344,21.899999618530273,20.399999618530273,21.18000030517578,21.18000030517578,2483
2018-04-30,20.040000915527344,20.040000915527344,18.84000015258789,18.899999618530273,18.899999618530273,6983
2018-05-01,18.719999313354492,19.559999465942383,18.65999984741211,18.959999084472656,18.959999084472656,1150
2018-05-02,19.200000762939453,19.440000534057617,18.0,18.65999984741211,18.65999984741211,967
2018-05-03,18.719999313354492,18.719999313354492,18.719999313354492,18.719999313354492,18.719999313354492,150
2018-05-04,18.479999542236328,19.739999771118164,17.940000534057617,18.239999771118164,18.239999771118164,467
2018-05-07,18.0,18.1200008392334,17.700000762939453,18.1200008392334,18.1200008392334,433
2018-05-08,17.639999389648438,17.639999389648438,17.399999618530273,17.597999572753906,17.597999572753906,467
2018-05-09,17.399999618530273,20.700000762939453,17.399999618530273,18.299999237060547,18.299999237060547,23633
2018-05-10,18.84000015258789,19.5,18.1200008392334,19.440000534057617,19.440000534057617,3683
2018-05-11,19.06800079345703,19.6200008392334,18.899999618530273,18.899999618530273,18.899999618530273,13133
2018-05-14,18.299999237060547,18.84000015258789,18.239999771118164,18.780000686645508,18.780000686645508,2550
2018-05-15,18.299999237060547,18.780000686645508,18.0,18.600000381469727,18.600000381469727,1700
2018-05-16,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,433
2018-05-17,17.8799991607666,18.780000686645508,17.700000762939453,17.8799991607666,17.8799991607666,7833
2018-05-18,17.8799991607666,17.8799991607666,17.34000015258789,17.700000762939453,17.700000762939453,2733
2018-05-21,18.1200008392334,18.1200008392334,17.280000686645508,17.549999237060547,17.549999237060547,1350
2018-05-22,17.579999923706055,18.413999557495117,16.986000061035156,17.34000015258789,17.34000015258789,9600
2018-05-23,16.799999237060547,17.399999618530273,16.799999237060547,17.26799964904785,17.26799964904785,2950
2018-05-24,17.219999313354492,17.507999420166016,16.805999755859375,17.399999618530273,17.399999618530273,1783
2018-05-25,17.399999618530273,17.670000076293945,17.399999618530273,17.615999221801758,17.615999221801758,1150
2018-05-29,17.399999618530273,17.399999618530273,16.979999542236328,17.15999984741211,17.15999984741211,1300
2018-05-30,17.040000915527344,18.0,16.979999542236328,17.040000915527344,17.040000915527344,2483
2018-05-31,17.280000686645508,19.139999389648438,17.100000381469727,17.604000091552734,17.604000091552734,19183
2018-06-01,18.450000762939453,18.450000762939453,17.34000015258789,17.81999969482422,17.81999969482422,2717
2018-06-04,17.34000015258789,17.81999969482422,16.974000930786133,17.465999603271484,17.465999603271484,5633
2018-06-05,17.399999618530273,17.639999389648438,17.02199935913086,17.459999084472656,17.459999084472656,1733
2018-06-06,17.280000686645508,17.280000686645508,16.920000076293945,17.0939998626709,17.0939998626709,6017
2018-06-07,16.799999237060547,17.399999618530273,16.6200008392334,16.979999542236328,16.979999542236328,12500
2018-06-08,16.944000244140625,17.940000534057617,16.799999237060547,17.34000015258789,17.34000015258789,2800
2018-06-11,17.639999389648438,17.760000228881836,17.399999618530273,17.472000122070312,17.472000122070312,4200
2018-06-12,22.31999969482422,23.81999969482422,19.5,20.040000915527344,20.040000915527344,146967
2018-06-13,19.200000762939453,19.860000610351562,18.899999618530273,19.799999237060547,19.799999237060547,9467
2018-06-14,20.34000015258789,21.420000076293945,19.6200008392334,21.420000076293945,21.420000076293945,20850
2018-06-15,20.34000015258789,21.84000015258789,19.746000289916992,19.920000076293945,19.920000076293945,8683
2018-06-18,18.899999618530273,19.799999237060547,18.780000686645508,19.200000762939453,19.200000762939453,7633
2018-06-19,18.239999771118164,18.959999084472656,18.239999771118164,18.899999618530273,18.899999618530273,3450
2018-06-20,18.600000381469727,19.31999969482422,18.420000076293945,18.893999099731445,18.893999099731445,6950
2018-06-21,19.68000030517578,20.399999618530273,19.266000747680664,19.99799919128418,19.99799919128418,3517
2018-06-22,20.280000686645508,20.700000762939453,19.979999542236328,20.700000762939453,20.700000762939453,4350
2018-06-25,21.479999542236328,21.600000381469727,20.040000915527344,20.579999923706055,20.579999923706055,15333
2018-06-26,22.799999237060547,26.579999923706055,21.600000381469727,23.219999313354492,23.219999313354492,77650
2018-06-27,23.8799991607666,23.8799991607666,20.520000457763672,20.760000228881836,20.760000228881836,16683
2018-06-28,21.299999237060547,21.5939998626709,20.579999923706055,21.239999771118164,21.239999771118164,15300
2018-06-29,21.474000930786133,21.851999282836914,21.474000930786133,21.79199981689453,21.79199981689453,4533
2018-07-02,20.8799991607666,21.239999771118164,20.399999618530273,20.90999984741211,20.90999984741211,16550
2018-07-03,19.020000457763672,19.860000610351562,18.65999984741211,19.68000030517578,19.68000030517578,2633
2018-07-05,19.31999969482422,20.100000381469727,18.959999084472656,19.739999771118164,19.739999771118164,4867
2018-07-06,19.799999237060547,19.920000076293945,19.440000534057617,19.440000534057617,19.440000534057617,2117
2018-07-09,19.020000457763672,19.6200008392334,18.719999313354492,19.3799991607666,19.3799991607666,6117
2018-07-10,18.959999084472656,19.5,18.1200008392334,18.299999237060547,18.299999237060547,28350
2018-07-11,20.700000762939453,20.700000762939453,18.239999771118164,19.31999969482422,19.31999969482422,12183
2018-07-12,19.5,20.34000015258789,19.440000534057617,19.860000610351562,19.860000610351562,12900
2018-07-13,20.459999084472656,20.538000106811523,19.649999618530273,20.100000381469727,20.100000381469727,2383
2018-07-16,19.739999771118164,19.739999771118164,18.239999771118164,18.780000686645508,18.780000686645508,4650
2018-07-17,18.780000686645508,18.780000686645508,18.18600082397461,18.389999389648438,18.389999389648438,4100
2018-07-18,18.239999771118164,18.239999771118164,17.83799934387207,18.1200008392334,18.1200008392334,4550
2018-07-19,18.09000015258789,18.413999557495117,17.988000869750977,18.299999237060547,18.299999237060547,2083
2018-07-20,18.5939998626709,19.055999755859375,18.360000610351562,18.395999908447266,18.395999908447266,4033
2018-07-23,18.059999465942383,18.16200065612793,18.0,18.09600067138672,18.09600067138672,733
2018-07-24,18.059999465942383,18.540000915527344,17.8799991607666,18.540000915527344,18.540000915527344,2133
2018-07-25,18.402000427246094,18.479999542236328,18.059999465942383,18.239999771118164,18.239999771118164,2417
2018-07-26,18.420000076293945,18.65999984741211,18.1200008392334,18.299999237060547,18.299999237060547,4100
2018-07-27,17.940000534057617,18.65999984741211,17.940000534057617,18.06599998474121,18.06599998474121,817
2018-07-30,18.239999771118164,18.239999771118164,17.8799991607666,18.0,18.0,2350
2018-07-31,17.700000762939453,17.77199935913086,16.799999237060547,16.961999893188477,16.961999893188477,5617
2018-08-01,17.351999282836914,17.399999618530273,16.979999542236328,17.142000198364258,17.142000198364258,1467
2018-08-02,16.799999237060547,17.100000381469727,16.799999237060547,17.100000381469727,17.100000381469727,3600
2018-08-03,17.34000015258789,17.34000015258789,17.040000915527344,17.076000213623047,17.076000213623047,933
2018-08-06,17.34000015258789,17.399999618530273,17.17799949645996,17.399999618530273,17.399999618530273,1317
2018-08-07,17.760000228881836,18.899999618530273,17.579999923706055,18.0,18.0,5533
